-3.030690537084399, 0.012108911637856613
-2.827365728900251, 0.0118908689481149
-2.8260869565217392, 0.025830516377200376
-2.6202046035805626, 0.025073537982624794
-2.618925831202046, 0.031506482998841
-2.415601023017903, 0.031824633338589606
-2.415601023017903, 0.03933133575145842
-2.207161125319693, 0.03857161468154109
-2.20460358056266, 0.05143750471397257
-2.002557544757033, 0.05175702639139296
-2, 0.06408672339433437
-1.79539641943734, 0.06547588845539336
-1.792838874680307, 0.08423990181222231
-1.5907928388746804, 0.08455942348964245
-1.5856777493606136, 0.11029120355450679
-1.384910485933504, 0.11114828959908903
-1.3797953964194383, 0.13044575331006592
-1.1777493606138119, 0.13076527498748597
-1.173913043478261, 0.15596223336053094
-0.9705882352941173, 0.15735276975926127
-0.9680306905370852, 0.22973608606515203
-0.764705882352942, 0.2305904294343912
-0.7647058823529409, 0.30244029538613415
-0.5588235294117652, 0.30329189608003104
-0.5575447570332488, 0.4019500421686331
-0.3529411764705892, 0.40333920722969174
-0.3491048593350399, 0.5486434042086353
-0.14578005115089376, 0.548961554548384
-0.14194373401534643, 0.6615579767283996
0.05882352941176494, 0.6629512558024724
0.06265984654731493, 0.7750114849529972
0.2647058823529407, 0.7758671996599078
0.2685421994884911, 0.8868550427514517
0.47058823529411775, 0.888783143517344
0.47314578005115093, 0.9338206153192132
0.6777493606138112, 0.934137394321291
0.6803069053708444, 0.9807834452116316
0.8849104859335029, 0.9805640311842189
0.8874680306905351, 0.9950385003051226
1.0882352941176454, 0.9948232002907237
